GR_VR,gr_vr_translated,age_at_sale,mileage,SALES_RES,registration_date,sales_date
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,15.64,21053,51.0%,01Jun2017,21Sep2018
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,15.21,74080,40.3%,01Aug2016,08Nov2017
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,48.49,82112,44.9%,27Jan2016,14Feb2020
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,50.26,87218,37.3%,19Apr2016,30Jun2020
249,SKODA|SKODA OCTAVIA SCOUT DIESEL A7   |DIESEL,37.28,109203,42.0%,01Oct2016,12Nov2019
249,SKODA|SKODA OCTAVIA SCOUT DIESEL A7   |DIESEL,26.43,140903,37.4%,01Mar2017,16May2019
249,SKODA|SKODA OCTAVIA SCOUT DIESEL A7   |DIESEL,9.18,6042,64.0%,01Nov2016,08Aug2017
249,SKODA|SKODA OCTAVIA SCOUT DIESEL A7   |DIESEL,52.46,168166,32.2%,01Apr2016,18Aug2020
249,SKODA|SKODA OCTAVIA SCOUT DIESEL A7   |DIESEL,47.05,92232,46.5%,01Mar2016,04Feb2020
249,SKODA|SKODA OCTAVIA SCOUT DIESEL A7   |DIESEL,15.64,13250,70.3%,01Apr2016,22Jul2017
249,SKODA|SKODA OCTAVIA SCOUT DIESEL A7   |DIESEL,14.03,23012,62.0%,01Nov2015,02Jan2017
249,SKODA|SKODA OCTAVIA SCOUT DIESEL A7   |DIESEL,48.33,98751,43.9%,01May2015,14May2019
249,SKODA|SKODA OCTAVIA SCOUT DIESEL A7   |DIESEL,34.10,237920,29.9%,01May2015,06Mar2018
249,SKODA|SKODA OCTAVIA SCOUT DIESEL A7   |DIESEL,13.28,13604,64.7%,01Oct2017,10Nov2018
249,SKODA|SKODA OCTAVIA SCOUT DIESEL A7   |DIESEL,16.36,18246,61.6%,01Jun2016,13Oct2017
249,SKODA|SKODA OCTAVIA SCOUT DIESEL A7   |DIESEL,13.44,10570,64.5%,01Feb2016,17Mar2017
249,SKODA|SKODA OCTAVIA SCOUT DIESEL A7   |DIESEL,48.92,142631,34.6%,08Jun2015,09Jul2019
249,SKODA|SKODA OCTAVIA SCOUT DIESEL A7   |DIESEL,50.95,115342,41.8%,21Jun2016,22Sep2020
249,SKODA|SKODA OCTAVIA SCOUT DIESEL A7   |DIESEL,15.51,26249,56.2%,01Oct2016,17Jan2018
249,SKODA|SKODA OCTAVIA SCOUT DIESEL A7   |DIESEL,13.74,17048,68.5%,01Aug2018,24Sep2019
249,SKODA|SKODA OCTAVIA SCOUT DIESEL A7   |DIESEL,14.03,12529,59.3%,01Sep2016,03Nov2017
249,SKODA|SKODA OCTAVIA SCOUT DIESEL A7   |DIESEL,49.38,153776,34.2%,01Sep2015,16Oct2019
249,SKODA|SKODA OCTAVIA SCOUT DIESEL A7   |DIESEL,39.15,51738,39.2%,01Feb2015,10May2018
249,SKODA|SKODA OCTAVIA SCOUT DIESEL A7   |DIESEL,36.85,152859,34.9%,24Sep2015,22Oct2018
249,SKODA|SKODA OCTAVIA SCOUT DIESEL A7   |DIESEL,30.72,167503,34.4%,01Jul2016,24Jan2019
249,SKODA|SKODA OCTAVIA SCOUT DIESEL A7   |DIESEL,57.11,93492,43.3%,22Dec2015,28Sep2020
249,SKODA|SKODA OCTAVIA SCOUT DIESEL A7   |DIESEL,18.69,24050,55.5%,23Nov2018,15Jun2020
249,SKODA|SKODA OCTAVIA SCOUT DIESEL A7   |DIESEL,18.59,59311,57.5%,25Oct2018,14May2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,50.95,172762,31.7%,01Oct2015,02Jan2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,27.25,56348,44.1%,01Oct2016,10Jan2019
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,41.11,111485,38.8%,03May2017,08Oct2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,52.62,164890,30.5%,01Sep2015,23Jan2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,26.16,161260,38.0%,01Feb2016,09Apr2018
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,25.90,146911,35.2%,01Dec2017,30Jan2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,43.05,182689,31.6%,01Jul2016,04Feb2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,41.18,86610,47.7%,07Oct2015,16Mar2019
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,37.31,206769,37.4%,01Nov2015,13Dec2018
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,20.52,31302,50.0%,01Nov2016,20Jul2018
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,36.52,89825,47.5%,28Dec2016,16Jan2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,47.97,87458,45.0%,18Jul2016,20Jul2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,27.08,103564,53.3%,01Mar2016,05Jun2018
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,50.56,134838,40.8%,01May2016,21Jul2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,16.89,44343,53.8%,14Jan2019,12Jun2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,35.54,119973,46.0%,01Sep2016,21Aug2019
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,36.95,134340,48.6%,01Feb2016,04Mar2019
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,47.97,154680,34.3%,04Aug2016,06Aug2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,52.23,40703,48.6%,01May2016,10Sep2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,33.25,36482,53.5%,01Oct2015,11Jul2018
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,58.20,84292,40.3%,01Oct2015,10Aug2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,27.61,160945,41.9%,01Jul2017,21Oct2019
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,48.23,111613,39.6%,01Feb2016,11Feb2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,26.13,205801,30.3%,04Nov2015,09Jan2018
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,24.98,76665,46.4%,01Dec2017,02Jan2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,45.93,70290,50.9%,07Dec2016,08Oct2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,42.00,191505,32.6%,08Feb2017,12Aug2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,33.15,19789,55.5%,01Oct2016,09Jul2019
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,50.30,89753,41.0%,17Mar2016,29May2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,36.59,104275,49.2%,05Sep2017,25Sep2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,36.23,156718,37.2%,01Oct2016,11Oct2019
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,52.43,190044,28.2%,07Mar2016,23Jul2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,37.77,41234,50.7%,02Jun2017,28Jul2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,36.56,70137,53.1%,05Sep2017,24Sep2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,38.52,177610,34.8%,01Nov2016,20Jan2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,50.56,140444,41.2%,01May2016,21Jul2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,40.13,94434,47.1%,02Jun2017,08Oct2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,37.38,107968,41.6%,01Dec2016,15Jan2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,37.64,173208,34.4%,01Sep2016,24Oct2019
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,51.21,284449,22.5%,01Nov2015,10Feb2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,40.30,67282,45.6%,02Jun2017,13Oct2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,16.66,35012,60.9%,01May2016,21Sep2017
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,49.54,115448,39.3%,12Apr2016,01Jun2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,40.66,124458,36.1%,27Feb2017,21Jul2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,24.72,31472,53.3%,10Nov2017,04Dec2019
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,46.89,176636,33.0%,01Oct2016,31Aug2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,50.69,138552,39.9%,23Jun2016,16Sep2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,38.95,125332,41.3%,01Oct2016,02Jan2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,50.89,97163,44.2%,15Jun2016,14Sep2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,42.92,106401,49.4%,01Jul2016,31Jan2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,45.61,81218,50.2%,01Oct2016,23Jul2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,39.67,167620,33.4%,14Feb2017,08Jun2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,48.43,158109,40.6%,07Sep2016,23Sep2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,43.48,70628,41.3%,21Oct2016,08Jun2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,44.30,116232,38.5%,03Oct2016,15Jun2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,49.48,76443,47.7%,23Jun2016,10Aug2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,38.89,158299,38.9%,01Jul2017,29Sep2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,32.49,49936,51.8%,01Jun2016,17Feb2019
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,51.11,123289,38.0%,09Mar2016,15Jun2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,48.20,84723,43.4%,31May2016,09Jun2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,50.82,182610,28.7%,01May2016,29Jul2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,59.21,171007,27.7%,28Jul2015,07Jul2020
251,SKODA|SKODA SUPERB B8 DIESEL 2015   |DIESEL,28.26,130791,42.9%,01Oct2017,10Feb2020
252,SKODA|SKODA SUPERB COMBI B8 DIESEL 2015   |DIESEL,37.05,160690,34.6%,01Feb2016,07Mar2019
252,SKODA|SKODA SUPERB COMBI B8 DIESEL 2015   |DIESEL,29.05,72743,42.6%,01Apr2017,04Sep2019
252,SKODA|SKODA SUPERB COMBI B8 DIESEL 2015   |DIESEL,32.62,162928,37.5%,01Mar2017,21Nov2019
252,SKODA|SKODA SUPERB COMBI B8 DIESEL 2015   |DIESEL,51.64,120816,38.2%,23Jun2016,15Oct2020
252,SKODA|SKODA SUPERB COMBI B8 DIESEL 2015   |DIESEL,39.51,105826,45.9%,01Feb2016,21May2019
252,SKODA|SKODA SUPERB COMBI B8 DIESEL 2015   |DIESEL,37.84,111786,42.4%,01Jul2016,29Aug2019
252,SKODA|SKODA SUPERB COMBI B8 DIESEL 2015   |DIESEL,37.15,54200,47.9%,01Sep2016,09Oct2019
252,SKODA|SKODA SUPERB COMBI B8 DIESEL 2015   |DIESEL,48.43,99284,41.3%,01Feb2016,17Feb2020
252,SKODA|SKODA SUPERB COMBI B8 DIESEL 2015   |DIESEL,49.18,130136,38.6%,01Aug2016,09Sep2020
252,SKODA|SKODA SUPERB COMBI B8 DIESEL 2015   |DIESEL,38.33,199369,34.0%,01Jan2016,15Mar2019
252,SKODA|SKODA SUPERB COMBI B8 DIESEL 2015   |DIESEL,36.26,120309,44.6%,21Sep2017,01Oct2020
252,SKODA|SKODA SUPERB COMBI B8 DIESEL 2015   |DIESEL,26.62,48994,56.4%,01Jun2017,22Aug2019
252,SKODA|SKODA SUPERB COMBI B8 DIESEL 2015   |DIESEL,29.44,64129,54.7%,01Oct2016,18Mar2019
252,SKODA|SKODA SUPERB COMBI B8 DIESEL 2015   |DIESEL,36.62,75930,51.1%,01Apr2016,23Apr2019
252,SKODA|SKODA SUPERB COMBI B8 DIESEL 2015   |DIESEL,49.11,77910,44.6%,01Sep2016,08Oct2020
252,SKODA|SKODA SUPERB COMBI B8 DIESEL 2015   |DIESEL,53.02,73699,41.1%,16Feb2016,21Jul2020
252,SKODA|SKODA SUPERB COMBI B8 DIESEL 2015   |DIESEL,38.56,98096,50.4%,01Feb2016,22Apr2019
252,SKODA|SKODA SUPERB COMBI B8 DIESEL 2015   |DIESEL,52.00,134166,41.2%,26May2016,28Sep2020
252,SKODA|SKODA SUPERB COMBI B8 DIESEL 2015   |DIESEL,15.15,25071,53.2%,28Jun2017,03Oct2018
252,SKODA|SKODA SUPERB COMBI B8 DIESEL 2015   |DIESEL,33.77,82983,41.6%,01Nov2016,28Aug2019
252,SKODA|SKODA SUPERB COMBI B8 DIESEL 2015   |DIESEL,39.34,80970,45.5%,01Nov2015,13Feb2019
252,SKODA|SKODA SUPERB COMBI B8 DIESEL 2015   |DIESEL,26.43,59059,48.3%,01Jun2016,16Aug2018
252,SKODA|SKODA SUPERB COMBI B8 DIESEL 2015   |DIESEL,26.20,62956,50.7%,01Nov2016,09Jan2019
252,SKODA|SKODA SUPERB COMBI B8 DIESEL 2015   |DIESEL,36.39,161876,35.0%,29Sep2016,14Oct2019
252,SKODA|SKODA SUPERB COMBI B8 DIESEL 2015   |DIESEL,49.80,103857,36.7%,01Jun2016,29Jul2020
252,SKODA|SKODA SUPERB COMBI B8 DIESEL 2015   |DIESEL,47.97,87653,43.3%,23Mar2016,25Mar2020
253,SKODA|SKODA SUPERB B8 GASOLINA 2015   |PETROL,50.26,24031,33.6%,28Apr2016,09Jul2020
263,SKODA|SKODA OCTAVIA COMBI A7 DIESEL FL 2017   |DIESEL,36.03,75057,53.9%,02Oct2017,05Oct2020
263,SKODA|SKODA OCTAVIA COMBI A7 DIESEL FL 2017   |DIESEL,13.08,15298,62.4%,01Jun2018,05Jul2019
263,SKODA|SKODA OCTAVIA COMBI A7 DIESEL FL 2017   |DIESEL,15.21,29019,63.4%,01Apr2018,09Jul2019
263,SKODA|SKODA OCTAVIA COMBI A7 DIESEL FL 2017   |DIESEL,36.52,137737,41.7%,06Sep2017,24Sep2020
263,SKODA|SKODA OCTAVIA COMBI A7 DIESEL FL 2017   |DIESEL,20.82,56926,55.9%,14Dec2018,09Sep2020
263,SKODA|SKODA OCTAVIA COMBI A7 DIESEL FL 2017   |DIESEL,26.20,77523,43.3%,01Jun2017,09Aug2019
263,SKODA|SKODA OCTAVIA COMBI A7 DIESEL FL 2017   |DIESEL,26.26,38560,54.3%,01Apr2017,11Jun2019
263,SKODA|SKODA OCTAVIA COMBI A7 DIESEL FL 2017   |DIESEL,25.15,70111,49.3%,01Jun2017,08Jul2019
263,SKODA|SKODA OCTAVIA COMBI A7 DIESEL FL 2017   |DIESEL,17.02,28003,44.3%,01May2017,02Oct2018
263,SKODA|SKODA OCTAVIA COMBI A7 DIESEL FL 2017   |DIESEL,41.70,157566,34.4%,12Apr2017,05Oct2020
263,SKODA|SKODA OCTAVIA COMBI A7 DIESEL FL 2017   |DIESEL,25.87,39039,58.3%,01Apr2017,30May2019
263,SKODA|SKODA OCTAVIA COMBI A7 DIESEL FL 2017   |DIESEL,35.93,60191,51.3%,21Jul2017,21Jul2020
263,SKODA|SKODA OCTAVIA COMBI A7 DIESEL FL 2017   |DIESEL,39.02,84602,48.3%,11Jul2017,13Oct2020
263,SKODA|SKODA OCTAVIA COMBI A7 DIESEL FL 2017   |DIESEL,40.56,119002,42.8%,03May2017,21Sep2020
263,SKODA|SKODA OCTAVIA COMBI A7 DIESEL FL 2017   |DIESEL,36.07,91928,50.4%,01Oct2017,05Oct2020
263,SKODA|SKODA OCTAVIA COMBI A7 DIESEL FL 2017   |DIESEL,13.61,29547,57.1%,01Apr2017,21May2018
263,SKODA|SKODA OCTAVIA COMBI A7 DIESEL FL 2017   |DIESEL,31.05,75874,41.7%,22Nov2017,26Jun2020
263,SKODA|SKODA OCTAVIA COMBI A7 DIESEL FL 2017   |DIESEL,16.00,36838,53.7%,01Mar2017,02Jul2018
263,SKODA|SKODA OCTAVIA COMBI A7 DIESEL FL 2017   |DIESEL,27.08,74706,48.6%,07Jun2018,10Sep2020
263,SKODA|SKODA OCTAVIA COMBI A7 DIESEL FL 2017   |DIESEL,23.21,42888,52.3%,01Mar2017,07Feb2019
263,SKODA|SKODA OCTAVIA COMBI A7 DIESEL FL 2017   |DIESEL,38.62,150004,34.3%,08May2017,29Jul2020
263,SKODA|SKODA OCTAVIA COMBI A7 DIESEL FL 2017   |DIESEL,26.00,48969,52.6%,10Jul2018,10Sep2020
263,SKODA|SKODA OCTAVIA COMBI A7 DIESEL FL 2017   |DIESEL,42.20,142704,38.2%,01Apr2017,09Oct2020
263,SKODA|SKODA OCTAVIA COMBI A7 DIESEL FL 2017   |DIESEL,34.89,84062,42.5%,14Aug2017,13Jul2020
263,SKODA|SKODA OCTAVIA COMBI A7 DIESEL FL 2017   |DIESEL,16.52,18847,53.5%,01May2017,17Sep2018
263,SKODA|SKODA OCTAVIA COMBI A7 DIESEL FL 2017   |DIESEL,10.89,33007,56.1%,01Sep2018,30Jul2019
263,SKODA|SKODA OCTAVIA COMBI A7 DIESEL FL 2017   |DIESEL,24.69,69164,54.5%,01Mar2017,24Mar2019
263,SKODA|SKODA OCTAVIA COMBI A7 DIESEL FL 2017   |DIESEL,36.00,191403,37.7%,21Feb2017,24Feb2020
263,SKODA|SKODA OCTAVIA COMBI A7 DIESEL FL 2017   |DIESEL,25.18,63037,50.1%,01Jun2017,09Jul2019
263,SKODA|SKODA OCTAVIA COMBI A7 DIESEL FL 2017   |DIESEL,38.49,83680,41.3%,05May2017,22Jul2020
263,SKODA|SKODA OCTAVIA COMBI A7 DIESEL FL 2017   |DIESEL,23.93,56642,56.0%,27Feb2018,27Feb2020
263,SKODA|SKODA OCTAVIA COMBI A7 DIESEL FL 2017   |DIESEL,15.57,41707,56.8%,16Nov2018,05Mar2020
263,SKODA|SKODA OCTAVIA COMBI A7 DIESEL FL 2017   |DIESEL,39.11,72412,45.4%,02Jun2017,07Sep2020
264,SKODA|SKODA OCTAVIA COMBI A7 GASOLINA FL 2017  |PETROL,12.75,15578,66.8%,01Jun2018,25Jun2019
264,SKODA|SKODA OCTAVIA COMBI A7 GASOLINA FL 2017  |PETROL,22.33,33295,53.2%,01Apr2018,11Feb2020
264,SKODA|SKODA OCTAVIA COMBI A7 GASOLINA FL 2017  |PETROL,15.28,22301,60.7%,01Oct2017,10Jan2019
264,SKODA|SKODA OCTAVIA COMBI A7 GASOLINA FL 2017  |PETROL,15.64,25955,59.1%,01Apr2018,22Jul2019
264,SKODA|SKODA OCTAVIA COMBI A7 GASOLINA FL 2017  |PETROL,8.82,16594,59.3%,13Dec2019,07Sep2020
264,SKODA|SKODA OCTAVIA COMBI A7 GASOLINA FL 2017  |PETROL,12.59,11806,58.4%,01Dec2017,20Dec2018
264,SKODA|SKODA OCTAVIA COMBI A7 GASOLINA FL 2017  |PETROL,19.48,8958,64.3%,01Feb2018,18Sep2019
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,11.64,39726,55.4%,01Jul2018,21Jun2019
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,27.48,90872,42.6%,07Mar2018,22Jun2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,36.56,33935,54.5%,05Sep2017,24Sep2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,40.13,118722,42.4%,01Jun2017,07Oct2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,38.69,112872,44.9%,01Jun2017,24Aug2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,37.08,115627,40.5%,16Jun2017,21Jul2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,25.80,66058,52.0%,01May2017,27Jun2019
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,37.97,146952,35.1%,02Jun2017,03Aug2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,22.66,62374,50.0%,01Mar2017,21Jan2019
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,38.07,124532,34.8%,02Jun2017,06Aug2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,36.52,80291,46.0%,27Jun2017,15Jul2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,41.11,179343,36.2%,10Apr2017,15Sep2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,22.23,82479,49.8%,01Feb2018,11Dec2019
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,36.52,80274,46.8%,31Jul2017,18Aug2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,36.85,84708,46.1%,02Jun2017,30Jun2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,24.79,53873,56.4%,03Oct2017,29Oct2019
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,31.67,46098,58.3%,01Feb2018,24Sep2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,35.44,101245,50.3%,01Oct2017,16Sep2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,38.92,140316,38.2%,02Jun2017,01Sep2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,37.84,106344,38.2%,02Jun2017,30Jul2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,38.03,115379,41.5%,02Jun2017,05Aug2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,38.39,123650,43.1%,22May2017,05Aug2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,38.10,82341,44.9%,22May2017,27Jul2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,37.51,131361,37.3%,02Jun2017,20Jul2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,38.20,82780,44.1%,02Jun2017,10Aug2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,37.80,196222,26.7%,02Jun2017,29Jul2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,28.85,136761,43.3%,01Jun2017,29Oct2019
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,37.34,91588,42.6%,02Jun2017,15Jul2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,39.28,158169,37.3%,17May2017,27Aug2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,39.41,74671,44.7%,17May2017,31Aug2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,39.48,137448,34.4%,12Apr2017,29Jul2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,37.97,96867,45.9%,01Aug2017,02Oct2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,19.80,81287,53.0%,01May2018,26Dec2019
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,40.30,149338,36.1%,02Jun2017,13Oct2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,40.66,140751,35.3%,10Apr2017,01Sep2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,38.03,94785,41.5%,17May2017,20Jul2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,38.75,162296,30.0%,17May2017,11Aug2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,21.87,69964,44.4%,01Mar2017,28Dec2018
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,36.85,88398,45.5%,02Jun2017,30Jun2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,14.52,53941,54.5%,01Oct2018,18Dec2019
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,39.28,131609,32.9%,01May2017,11Aug2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,39.18,171574,32.3%,01Jun2017,08Sep2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,21.51,48029,57.2%,01Jul2017,18Apr2019
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,27.31,182889,32.0%,01Nov2017,12Feb2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,12.72,14005,62.8%,01Jan2018,24Jan2019
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,24.43,68438,54.7%,01Sep2017,16Sep2019
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,37.05,58356,45.5%,02Jun2017,06Jul2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,38.43,106544,37.1%,02Jun2017,17Aug2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,39.77,142595,37.6%,01May2017,26Aug2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,37.84,90866,42.7%,12Jul2017,08Sep2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,39.02,95875,44.1%,01Jun2017,03Sep2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,36.59,87908,50.2%,05Sep2017,25Sep2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,37.87,99563,39.3%,22May2017,20Jul2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,38.52,74431,41.5%,17May2017,04Aug2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,37.87,141747,34.5%,10Apr2017,08Jun2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,16.98,10318,55.7%,14Jan2019,15Jun2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,26.23,78070,52.8%,01Oct2017,10Dec2019
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,36.85,156252,37.8%,02Jun2017,30Jun2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,38.07,110065,40.5%,26May2017,30Jul2020
266,SKODA|SKODA OCTAVIA A7 DIESEL FL 2017   |DIESEL,37.80,105348,39.3%,17May2017,13Jul2020
